SRARunAccession	SRAFileUrl
SRR10297977	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297977/SRR10297977;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10297/SRR10297977/SRR10297977.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10297977/THAF040_ONT_fast5.tar.gz.2
SRR10297982	https://sra-pub-src-2.s3.amazonaws.com/SRR10297982/THAF039_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297982/SRR10297982;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10297/SRR10297982/SRR10297982.lite.1
SRR10297980	https://sra-pub-src-2.s3.amazonaws.com/SRR10297980/THAF003_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297980/SRR10297980;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10297/SRR10297980/SRR10297980.lite.1
SRR10297981	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297981/SRR10297981;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10297/SRR10297981/SRR10297981.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10297981/THAF038_ONT_fast5.tar.gz.3
SRR10297984	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297984/SRR10297984;https://sra-pub-src-2.s3.amazonaws.com/SRR10297984/THAF037_ONT_fast5.tar.gz.2;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10297/SRR10297984/SRR10297984.lite.1
SRR10297986	https://sra-pub-src-2.s3.amazonaws.com/SRR10297986/THAF035_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297986/SRR10297986;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10297/SRR10297986/SRR10297986.lite.1
SRR10297988	https://sra-pub-src-2.s3.amazonaws.com/SRR10297988/THAF033_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297988/SRR10297988;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10297/SRR10297988/SRR10297988.lite.1
SRR10297990	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297990/SRR10297990;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10297/SRR10297990/SRR10297990.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10297990/THAF030_ONT_fast5.tar.gz.2
SRR10297992	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297992/SRR10297992;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10297/SRR10297992/SRR10297992.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10297992/THAF029_ONT_fast5.tar.gz.2
SRR10297994	https://sra-pub-src-2.s3.amazonaws.com/SRR10297994/THAF027_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297994/SRR10297994;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10297/SRR10297994/SRR10297994.lite.1
SRR10297997	https://sra-pub-src-2.s3.amazonaws.com/SRR10297997/THAF012_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297997/SRR10297997;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10297/SRR10297997/SRR10297997.lite.1
SRR10297999	https://sra-pub-src-2.s3.amazonaws.com/SRR10297999/THAF010_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10297999/SRR10297999;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10297/SRR10297999/SRR10297999.lite.1
SRR10298001	https://sra-pub-src-2.s3.amazonaws.com/SRR10298001/THAF009_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10298001/SRR10298001;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10298/SRR10298001/SRR10298001.lite.1
SRR10298003	https://sra-pub-src-1.s3.amazonaws.com/SRR10298003/THAF001_ONT_fast5.tar.gz.2;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10298003/SRR10298003;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10298/SRR10298003/SRR10298003.lite.1
SRR10212326	https://sra-pub-src-2.s3.amazonaws.com/SRR10212326/N20169-19-004.FAST5.tar.gz.5;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10212326/SRR10212326;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10212/SRR10212326/SRR10212326.lite.1
SRR10211191	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211191/SRR10211191;https://sra-pub-src-2.s3.amazonaws.com/SRR10211191/FAK65508_20190730_05_GTEN_282.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211191/SRR10211191.lite.1
SRR10211192	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211192/SRR10211192;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211192/SRR10211192.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211192/FAK65508_20190730_05_GTEN_312.tar.gz.1
SRR10211193	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211193/SRR10211193;https://sra-pub-src-2.s3.amazonaws.com/SRR10211193/FAK65508_20190730_05_GTEN_300.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211193/SRR10211193.lite.1
SRR10211194	https://sra-pub-src-2.s3.amazonaws.com/SRR10211194/FAK65508_20190730_05_GTEN_288.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211194/SRR10211194;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211194/SRR10211194.lite.1
SRR10211195	https://sra-pub-src-2.s3.amazonaws.com/SRR10211195/FAK65508_20190730_05_GTEN_270.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211195/SRR10211195.lite.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211195/SRR10211195
SRR10211196	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211196/SRR10211196;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211196/SRR10211196.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211196/FAK65508_20190730_05_GTEN_257.tar.gz.1
SRR10211197	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211197/SRR10211197;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211197/SRR10211197.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211197/FAK65508_20190730_05_GTEN_223.tar.gz.1
SRR10211198	https://sra-pub-src-2.s3.amazonaws.com/SRR10211198/FAK65508_20190730_05_GTEN_211.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211198/SRR10211198;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211198/SRR10211198.lite.1
SRR10211199	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211199/SRR10211199;https://sra-pub-src-2.s3.amazonaws.com/SRR10211199/FAK65508_20190730_05_GTEN_311.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211199/SRR10211199.lite.1
SRR10211200	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211200/SRR10211200;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211200/SRR10211200.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211200/FAK65508_20190730_05_GTEN_299.tar.gz.1
SRR10211201	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211201/SRR10211201;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211201/SRR10211201.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211201/FAK68422_20190725_01_GTEN_375.tar.gz.1
SRR10211202	https://sra-pub-src-2.s3.amazonaws.com/SRR10211202/FAK64786_20190730_04_GTEN_286.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211202/SRR10211202;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211202/SRR10211202.lite.1
SRR10211203	https://sra-pub-src-2.s3.amazonaws.com/SRR10211203/FAK64786_20190730_04_GTEN_269.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211203/SRR10211203;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211203/SRR10211203.lite.1
SRR10211204	https://sra-pub-src-2.s3.amazonaws.com/SRR10211204/FAK64786_20190730_04_GTEN_256.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211204/SRR10211204;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211204/SRR10211204.lite.1
SRR10211205	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211205/SRR10211205;https://sra-pub-src-2.s3.amazonaws.com/SRR10211205/FAK64786_20190730_04_GTEN_222.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211205/SRR10211205.lite.1
SRR10211206	https://sra-pub-src-2.s3.amazonaws.com/SRR10211206/FAK64786_20190730_04_GTEN_298.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211206/SRR10211206;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211206/SRR10211206.lite.1
SRR10211207	https://sra-pub-src-2.s3.amazonaws.com/SRR10211207/FAK64786_20190730_04_GTEN_285.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211207/SRR10211207;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211207/SRR10211207.lite.1
SRR10211208	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211208/SRR10211208;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211208/SRR10211208.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211208/FAK64786_20190730_04_GTEN_221.tar.gz.1
SRR10211209	https://sra-pub-src-2.s3.amazonaws.com/SRR10211209/FAK64786_20190730_04_GTEN_209.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211209/SRR10211209;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211209/SRR10211209.lite.1
SRR10211210	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211210/SRR10211210;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211210/SRR10211210.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211210/FAK64786_20190730_04_GTEN_321.tar.gz.1
SRR10211211	https://sra-pub-src-2.s3.amazonaws.com/SRR10211211/FAK64786_20190730_04_GTEN_292.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211211/SRR10211211;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211211/SRR10211211.lite.1
SRR10211212	https://sra-pub-src-2.s3.amazonaws.com/SRR10211212/FAK68422_20190725_01_GTEN_362.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211212/SRR10211212;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211212/SRR10211212.lite.1
SRR10211213	https://sra-pub-src-2.s3.amazonaws.com/SRR10211213/FAK65810_20190730_03_GTEN_297.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211213/SRR10211213;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211213/SRR10211213.lite.1
SRR10211214	https://sra-pub-src-2.s3.amazonaws.com/SRR10211214/FAK65810_20190730_03_GTEN_283.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211214/SRR10211214;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211214/SRR10211214.lite.1
SRR10211215	https://sra-pub-src-2.s3.amazonaws.com/SRR10211215/FAK65810_20190730_03_GTEN_267.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211215/SRR10211215;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211215/SRR10211215.lite.1
SRR10211216	https://sra-pub-src-2.s3.amazonaws.com/SRR10211216/FAK65810_20190730_03_GTEN_304.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211216/SRR10211216;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211216/SRR10211216.lite.1
SRR10211217	https://sra-pub-src-2.s3.amazonaws.com/SRR10211217/FAK65810_20190730_03_GTEN_164.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211217/SRR10211217;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211217/SRR10211217.lite.1
SRR10211218	https://sra-pub-src-2.s3.amazonaws.com/SRR10211218/FAK65810_20190730_03_GTEN_208.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211218/SRR10211218;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211218/SRR10211218.lite.1
SRR10211219	https://sra-pub-src-2.s3.amazonaws.com/SRR10211219/FAK65810_20190730_03_GTEN_320.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211219/SRR10211219;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211219/SRR10211219.lite.1
SRR10211220	https://sra-pub-src-2.s3.amazonaws.com/SRR10211220/FAK65810_20190730_03_GTEN_308.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211220/SRR10211220;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211220/SRR10211220.lite.1
SRR10211221	https://sra-pub-src-2.s3.amazonaws.com/SRR10211221/FAK65810_20190730_03_GTEN_296.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211221/SRR10211221;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211221/SRR10211221.lite.1
SRR10211222	https://sra-pub-src-2.s3.amazonaws.com/SRR10211222/FAK65810_20190730_03_GTEN_281.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211222/SRR10211222;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211222/SRR10211222.lite.1
SRR10211223	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211223/SRR10211223;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211223/SRR10211223.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211223/FAK68422_20190725_01_GTEN_349.tar.gz.1
SRR10211224	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211224/SRR10211224;https://sra-pub-src-2.s3.amazonaws.com/SRR10211224/FAK67034_20190730_02_GTEN_231.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10211/SRR10211224/SRR10211224.lite.1
SRR10211225	https://sra-pub-src-2.s3.amazonaws.com/SRR10211225/FAK67034_20190730_02_GTEN_207.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211225/SRR10211225;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211225/SRR10211225.lite.1
SRR10211226	https://sra-pub-src-2.s3.amazonaws.com/SRR10211226/FAK67034_20190730_02_GTEN_280.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211226/SRR10211226;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211226/SRR10211226.lite.1
SRR10211227	https://sra-pub-src-2.s3.amazonaws.com/SRR10211227/FAK67034_20190730_02_GTEN_230.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211227/SRR10211227;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211227/SRR10211227.lite.1
SRR10211228	https://sra-pub-src-2.s3.amazonaws.com/SRR10211228/FAK67034_20190730_02_GTEN_218.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211228/SRR10211228;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211228/SRR10211228.lite.1
SRR10211229	https://sra-pub-src-2.s3.amazonaws.com/SRR10211229/FAK67034_20190730_02_GTEN_206.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211229/SRR10211229;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211229/SRR10211229.lite.1
SRR10211230	https://sra-pub-src-2.s3.amazonaws.com/SRR10211230/FAK67034_20190730_02_GTEN_306.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211230/SRR10211230;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211230/SRR10211230.lite.1
SRR10211231	https://sra-pub-src-2.s3.amazonaws.com/SRR10211231/FAK67034_20190730_02_GTEN_294.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211231/SRR10211231;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211231/SRR10211231.lite.1
SRR10211232	https://sra-pub-src-2.s3.amazonaws.com/SRR10211232/FAK67034_20190730_02_GTEN_278.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211232/SRR10211232;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211232/SRR10211232.lite.1
SRR10211233	https://sra-pub-src-2.s3.amazonaws.com/SRR10211233/FAK67034_20190730_02_GTEN_264.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211233/SRR10211233;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211233/SRR10211233.lite.1
SRR10211234	https://sra-pub-src-2.s3.amazonaws.com/SRR10211234/FAK68422_20190725_01_GTEN_337.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211234/SRR10211234;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211234/SRR10211234.lite.1
SRR10211235	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211235/SRR10211235;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211235/SRR10211235.lite.1;https://sra-pub-src-2.s3.amazonaws.com/SRR10211235/FAK67131_20190730_01_GTEN_229.tar.gz.1
SRR10211236	https://sra-pub-src-2.s3.amazonaws.com/SRR10211236/FAK67131_20190730_01_GTEN_217.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211236/SRR10211236;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211236/SRR10211236.lite.1
SRR10211237	https://sra-pub-src-2.s3.amazonaws.com/SRR10211237/FAK67131_20190730_01_GTEN_205.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211237/SRR10211237;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211237/SRR10211237.lite.1
SRR10211238	https://sra-pub-src-2.s3.amazonaws.com/SRR10211238/FAK67131_20190730_01_GTEN_317.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211238/SRR10211238;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211238/SRR10211238.lite.1
SRR10211239	https://sra-pub-src-2.s3.amazonaws.com/SRR10211239/FAK67131_20190730_01_GTEN_293.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211239/SRR10211239;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211239/SRR10211239.lite.1
SRR10211240	https://sra-pub-src-2.s3.amazonaws.com/SRR10211240/FAK67131_20190730_01_GTEN_277.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211240/SRR10211240;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211240/SRR10211240.lite.1
SRR10211241	https://sra-pub-src-2.s3.amazonaws.com/SRR10211241/FAK67131_20190730_01_GTEN_263.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211241/SRR10211241;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211241/SRR10211241.lite.1
SRR10211242	https://sra-pub-src-2.s3.amazonaws.com/SRR10211242/FAK67131_20190730_01_GTEN_228.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211242/SRR10211242;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211242/SRR10211242.lite.1
SRR10211243	https://sra-pub-src-2.s3.amazonaws.com/SRR10211243/FAK67131_20190730_01_GTEN_216.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211243/SRR10211243;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211243/SRR10211243.lite.1
SRR10211244	https://sra-pub-src-2.s3.amazonaws.com/SRR10211244/FAK67131_20190730_01_GTEN_204.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211244/SRR10211244;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211244/SRR10211244.lite.1
SRR10211245	https://sra-pub-src-2.s3.amazonaws.com/SRR10211245/FAK68422_20190725_01_GTEN_325.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211245/SRR10211245;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211245/SRR10211245.lite.1
SRR10211246	https://sra-pub-src-2.s3.amazonaws.com/SRR10211246/FAK67985_20190725_05_GTEN_335.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211246/SRR10211246;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211246/SRR10211246.lite.1
SRR10211247	https://sra-pub-src-2.s3.amazonaws.com/SRR10211247/FAK67985_20190725_05_GTEN_370.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211247/SRR10211247;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211247/SRR10211247.lite.1
SRR10211248	https://sra-pub-src-2.s3.amazonaws.com/SRR10211248/FAK67985_20190725_05_GTEN_357.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211248/SRR10211248;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211248/SRR10211248.lite.1
SRR10211249	https://sra-pub-src-2.s3.amazonaws.com/SRR10211249/FAK67985_20190725_05_GTEN_345.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211249/SRR10211249;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211249/SRR10211249.lite.1
SRR10211250	https://sra-pub-src-2.s3.amazonaws.com/SRR10211250/FAK67985_20190725_05_GTEN_333.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211250/SRR10211250;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10211/SRR10211250/SRR10211250.lite.1
SRR10211251	https://sra-pub-src-2.s3.amazonaws.com/SRR10211251/FAK67985_20190725_05_GTEN_408.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211251/SRR10211251;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211251/SRR10211251.lite.1
SRR10211252	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211252/SRR10211252;https://sra-pub-src-2.s3.amazonaws.com/SRR10211252/FAK67985_20190725_05_GTEN_369.tar.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/211/SRR10211252/SRR10211252.lite.1
SRR10211253	https://sra-pub-src-2.s3.amazonaws.com/SRR10211253/FAK67985_20190725_05_GTEN_356.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211253/SRR10211253;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10211/SRR10211253/SRR10211253.lite.1
SRR10211254	https://sra-pub-src-2.s3.amazonaws.com/SRR10211254/FAK67985_20190725_05_GTEN_344.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211254/SRR10211254;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211254/SRR10211254.lite.1
SRR10211255	https://sra-pub-src-2.s3.amazonaws.com/SRR10211255/FAK67985_20190725_05_GTEN_332.tar.gz.1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10211255/SRR10211255;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10211/SRR10211255/SRR10211255.lite.1
